日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2021-04-27,'300750,宁德时代,348.6,350.8,340.26,350.0,349.0,-0.4,-0.1146,1.1187,15180979,5243699574.44,8.12054646161e+11,4.73049547421e+11,56415
2021-04-26,'300750,宁德时代,349.0,380.0,347.2,373.6,371.5,-22.5,-6.0565,1.8883,25623665,9238754935.97,8.12986435772e+11,4.73592346672e+11,104442
2021-04-23,'300750,宁德时代,371.5,373.0,360.01,362.36,362.36,9.14,2.5224,0.8502,11536538,4255126795.19,8.65399601402e+11,5.04124804552e+11,51457
2021-04-22,'300750,宁德时代,362.36,366.6,353.63,366.0,355.69,6.67,1.8752,0.7952,10791346,3907120259.51,8.44108208786e+11,4.91721841662e+11,50227
2021-04-21,'300750,宁德时代,355.69,357.9,347.8,351.16,359.0,-3.31,-0.922,0.9138,12399643,4373022068.64,8.28570617019e+11,4.82670664148e+11,58004
2021-04-20,'300750,宁德时代,359.0,368.79,353.5,357.98,364.0,-5.0,-1.3736,1.0526,14283434,5154523734.92,8.36281176052e+11,4.87162327952e+11,65255
2021-04-19,'300750,宁德时代,364.0,364.5,331.35,335.0,333.84,30.16,9.0343,1.5142,20547682,7250923622.24,8.47928546192e+11,4.93947318592e+11,85150
2021-04-16,'300750,宁德时代,333.84,340.4,324.6,340.0,337.0,-3.16,-0.9377,0.8501,11536269,3834287110.76,7.77671609508e+11,4.53020255052e+11,56483
2021-04-15,'300750,宁德时代,337.0,341.5,333.17,339.96,346.0,-9.0,-2.6012,0.9192,12474137,4202803202.76,7.85032747436e+11,4.57308369136e+11,54658
2021-04-14,'300750,宁德时代,346.0,347.49,328.68,331.26,324.76,21.24,6.5402,1.3636,18504345,6295708676.4,8.05998013688e+11,4.69521352288e+11,79339
2021-04-13,'300750,宁德时代,324.76,333.0,313.1,313.3,315.01,9.75,3.0951,1.0332,14021091,4558191605.51,7.56519985333e+11,4.40698712049e+11,70597
2021-04-12,'300750,宁德时代,315.01,325.04,313.1,318.26,312.0,3.01,0.9647,1.0361,14059546,4483570206.77,7.3380761356e+11,4.27467980301e+11,69841
2021-04-09,'300750,宁德时代,312.0,324.01,310.0,324.01,319.85,-7.85,-2.4543,0.6871,9323686,2918718120.0,7.26795896736e+11,4.23383415936e+11,47229
2021-04-08,'300750,宁德时代,319.85,321.66,311.0,314.0,320.0,-0.15,-0.0469,0.58,7870973,2507089321.0,7.45082267856e+11,4.34035851241e+11,37773
2021-04-07,'300750,宁德时代,320.0,332.91,312.15,332.91,325.8,-5.8,-1.7802,0.987,13393147,4245479570.23,7.4543168896e+11,4.3423940096e+11,67070
2021-04-06,'300750,宁德时代,325.8,338.0,319.09,335.0,332.4,-6.6,-1.9856,0.7711,10463817,3421873640.8,7.58942638322e+11,4.42109990102e+11,54988
2021-04-02,'300750,宁德时代,332.4,336.18,326.88,332.95,329.99,2.41,0.7303,0.6826,9262891,3074575828.17,7.74317166907e+11,4.51066177747e+11,46044
2021-04-01,'300750,宁德时代,329.99,335.49,323.3,323.8,322.17,7.82,2.4273,0.8352,11333813,3741712771.48,7.687031345e+11,4.47795812259e+11,53808
2021-03-31,'300750,宁德时代,322.17,326.16,313.0,318.89,318.98,3.19,1.0001,1.1831,16054553,5133802498.75,7.50486647601e+11,4.37184086898e+11,62744
2021-03-30,'300750,宁德时代,318.98,320.98,308.0,311.61,311.6,7.38,2.3684,0.9315,12640386,4003150838.63,7.43055625451e+11,4.32855262869e+11,56565
2021-03-29,'300750,宁德时代,311.6,319.77,305.01,313.5,313.62,-2.02,-0.6441,1.1469,15563243,4871068353.95,7.25864107125e+11,4.22840616685e+11,71298
2021-03-26,'300750,宁德时代,313.62,314.05,293.0,295.0,291.55,22.07,7.5699,1.7473,23710285,7292443310.74,7.30569644661e+11,4.25581752903e+11,100838
2021-03-25,'300750,宁德时代,291.55,293.35,280.05,280.51,288.79,2.76,0.9557,1.3589,18439889,5281518749.08,6.79158152863e+11,3.95632804218e+11,76035
2021-03-24,'300750,宁德时代,288.79,305.1,285.0,305.0,303.91,-15.12,-4.9752,1.8576,25208186,7334176816.41,6.72728804546e+11,3.91887489385e+11,117284
2021-03-23,'300750,宁德时代,303.91,310.64,300.12,305.0,307.8,-3.89,-1.2638,1.114,15116923,4603584945.64,7.07950451849e+11,4.1240530108e+11,65223
2021-03-22,'300750,宁德时代,307.8,321.0,298.89,319.0,316.5,-8.7,-2.7488,1.7076,23171883,7137600231.12,7.17012105818e+11,4.17684023798e+11,99829
2021-03-19,'300750,宁德时代,316.5,332.99,311.0,325.0,335.8,-19.3,-5.7475,1.3981,18971590,6051504889.61,7.37278529862e+11,4.29489907512e+11,81506
2021-03-18,'300750,宁德时代,335.8,343.11,333.51,334.0,333.0,2.8,0.8408,0.8377,11366956,3840901084.28,7.82237378602e+11,4.55679971382e+11,49885
2021-03-17,'300750,宁德时代,333.0,336.2,313.1,317.88,323.0,10.0,3.096,1.0813,14672578,4829807794.64,7.75714851324e+11,4.51880376624e+11,68032
2021-03-16,'300750,宁德时代,323.0,324.99,313.5,317.0,312.3,10.7,3.4262,1.0105,13712397,4384184142.32,7.52420111044e+11,4.38310395344e+11,55044
2021-03-15,'300750,宁德时代,312.3,340.0,307.0,340.0,341.46,-29.16,-8.5398,1.6979,23040352,7361113706.9,7.27494738944e+11,4.23790515374e+11,93923
2021-03-12,'300750,宁德时代,341.46,345.0,331.3,336.91,331.28,10.18,3.0729,1.3966,18952041,6424536234.89,7.95422201601e+11,4.63360580787e+11,75189
2021-03-11,'300750,宁德时代,331.28,333.48,311.3,316.0,314.5,16.78,5.3355,1.5449,20964281,6829108561.82,7.71708155996e+11,4.49546339844e+11,84943
2021-03-10,'300750,宁德时代,314.5,322.28,313.0,316.0,300.0,14.5,4.8333,1.7512,23763768,7542999117.76,7.32619581806e+11,4.26775911256e+11,85264
2021-03-09,'300750,宁德时代,300.0,310.5,289.0,300.0,305.0,-5.0,-1.6393,2.016,27357719,8235734794.89,6.988422084e+11,4.070994384e+11,99529
2021-03-08,'300750,宁德时代,305.0,334.72,300.88,323.0,320.0,-15.0,-4.6875,1.5693,21295514,6751702325.59,7.1048957854e+11,4.1388442904e+11,90391
2021-03-05,'300750,宁德时代,320.0,326.88,308.33,313.01,325.57,-5.57,-1.7108,1.2754,17307341,5511104280.19,7.4543168896e+11,4.3423940096e+11,70231
2021-03-04,'300750,宁德时代,325.57,345.0,322.91,345.0,349.63,-24.06,-6.8816,1.3341,18103403,5984259540.03,7.58406859296e+11,4.41797880533e+11,78105
2021-03-03,'300750,宁德时代,349.63,349.63,340.36,346.05,349.6,0.03,0.0086,0.7711,10464433,3617077585.64,8.1445400441e+11,4.74447255493e+11,49758
2021-03-02,'300750,宁德时代,349.6,353.2,341.06,353.0,344.6,5.0,1.451,1.1261,15281131,5308970364.61,8.14384120189e+11,4.74406545549e+11,71727
2021-03-01,'300750,宁德时代,344.6,345.62,328.28,331.51,322.23,22.37,6.9422,1.5136,20539402,6964880536.07,8.02736750049e+11,4.67621554909e+11,88613
2021-02-26,'300750,宁德时代,322.23,333.0,317.79,323.0,337.1,-14.87,-4.4112,1.6913,22950635,7449904802.03,7.50626416042e+11,4.37265506785e+11,97951
2021-02-25,'300750,宁德时代,337.1,353.85,335.0,353.85,347.0,-9.9,-2.853,1.811,24575702,8445690070.16,7.85265694839e+11,4.57444068949e+11,98950
2021-02-24,'300750,宁德时代,347.0,378.0,339.4,375.0,376.54,-29.54,-7.8451,2.2308,30272084,10682015850.8,8.08327487716e+11,4.70878350416e+11,126596
2021-02-23,'300750,宁德时代,376.54,376.54,360.88,370.0,375.0,1.54,0.4107,1.0026,13604746,5027757786.27,8.77140150503e+11,5.10964075117e+11,63412
2021-02-22,'300750,宁德时代,375.0,395.8,374.9,387.5,387.5,-12.5,-3.2258,1.2322,16720351,6411239336.71,8.735527605e+11,5.08874298e+11,85654
2021-02-19,'300750,宁德时代,387.5,396.0,374.2,390.0,397.0,-9.5,-2.3929,1.3773,18690354,7159858378.61,9.0267118585e+11,5.258367746e+11,94700
2021-02-18,'300750,宁德时代,397.0,422.0,386.88,422.0,412.66,-15.66,-3.7949,1.7557,23824929,9491493857.26,9.24801189116e+11,5.38728256816e+11,103030
2021-02-10,'300750,宁德时代,412.66,416.6,406.0,413.99,410.2,2.46,0.5997,1.1999,16282957,6704613974.91,9.61280752394e+11,5.599788475e+11,68806
2021-02-09,'300750,宁德时代,410.2,415.0,400.8,411.2,404.0,6.2,1.5347,1.1941,16203746,6632109518.73,9.55550246286e+11,5.56640632106e+11,70698
2021-02-08,'300750,宁德时代,404.0,404.8,373.01,375.0,373.45,30.55,8.1805,1.7983,24402658,9586610901.77,9.41107507312e+11,5.48227243712e+11,104082
2021-02-05,'300750,宁德时代,373.45,396.99,372.85,395.0,388.5,-15.05,-3.8739,1.3568,18411695,7036248026.18,8.69942075757e+11,5.06770950902e+11,87348
2021-02-04,'300750,宁德时代,388.5,393.8,379.5,384.91,380.98,7.52,1.9739,1.594,21630174,8354708667.47,9.05000659878e+11,5.27193772728e+11,89950
2021-02-03,'300750,宁德时代,380.98,387.56,375.05,379.0,367.8,13.18,3.5835,1.7096,21107294,8082621707.65,8.87483015187e+11,4.70372339522e+11,86015
2021-02-02,'300750,宁德时代,367.8,369.99,337.37,352.01,350.33,17.47,4.9867,2.0319,25086475,8919403723.18,8.56780547498e+11,4.54099812264e+11,103571
2021-02-01,'300750,宁德时代,350.33,356.9,346.2,353.0,354.11,-3.78,-1.0675,1.4195,17525081,6170654212.21,8.16084636229e+11,4.325306885e+11,72035
2021-01-29,'300750,宁德时代,354.11,377.0,342.56,376.01,369.9,-15.79,-4.2687,2.2356,27601326,9896345998.55,8.24890048055e+11,4.37197619687e+11,112586
2021-01-28,'300750,宁德时代,369.9,383.01,368.0,380.0,390.52,-20.62,-5.2801,1.4727,18182027,6792412556.18,8.61672442957e+11,4.56692551812e+11,80924
2021-01-27,'300750,宁德时代,390.52,393.2,372.0,392.0,385.5,5.02,1.3022,1.2019,14838511,5705898439.04,9.09706197415e+11,4.82150784898e+11,66516
2021-01-26,'300750,宁德时代,385.5,396.81,383.76,396.81,396.95,-11.45,-2.8845,1.2234,15104374,5853513769.95,8.98012237794e+11,4.7595290274e+11,68103
2021-01-25,'300750,宁德时代,396.95,418.34,392.34,406.3,408.0,-11.05,-2.7083,1.761,21741425,8762929073.74,9.24684715415e+11,4.90089506466e+11,99620
2021-01-22,'300750,宁德时代,408.0,410.28,391.5,391.5,391.3,16.7,4.2678,1.5425,19044156,7637563994.44,9.50425403424e+11,5.0373225504e+11,82326
2021-01-21,'300750,宁德时代,391.3,399.0,380.0,387.0,391.4,-0.1,-0.0255,1.4157,17479166,6831720356.62,9.11523187156e+11,4.83113802444e+11,80396
2021-01-20,'300750,宁德时代,391.4,393.38,370.91,373.8,366.11,25.29,6.9078,1.7286,21341613,8254525726.97,9.11756134559e+11,4.83237266232e+11,91457
2021-01-19,'300750,宁德时代,366.11,386.0,364.55,384.0,383.9,-17.79,-4.634,1.3191,16286661,6085692761.11,8.52843736391e+11,4.52013274247e+11,77347
2021-01-18,'300750,宁德时代,383.9,391.8,375.77,376.74,380.55,3.35,0.8803,1.1502,14201178,5471186934.28,8.94285079349e+11,4.73977482132e+11,66058
2021-01-15,'300750,宁德时代,380.55,383.98,365.0,367.99,369.01,11.54,3.1273,1.6056,19822928,7439894398.97,8.86481341355e+11,4.69841445234e+11,86612
2021-01-14,'300750,宁德时代,369.01,384.0,368.02,375.2,385.0,-15.99,-4.1532,1.588,19606569,7315308913.46,8.59599211072e+11,4.55593724099e+11,92503
2021-01-13,'300750,宁德时代,385.0,410.5,372.98,400.0,401.17,-16.17,-4.0307,2.2081,27261967,10634079156.7,8.9684750078e+11,4.753355838e+11,124059
2021-01-12,'300750,宁德时代,401.17,404.4,380.0,385.5,390.0,11.17,2.8641,1.3413,16559671,6519876504.75,9.34515095813e+11,4.9529967832e+11,83802
2021-01-11,'300750,宁德时代,390.0,409.88,386.0,409.88,404.5,-14.5,-3.5847,1.8633,23005038,9098694885.58,9.0849487092e+11,4.815087732e+11,101410
2021-01-08,'300750,宁德时代,404.5,424.99,397.4,419.0,413.23,-8.73,-2.1126,1.7014,21006685,8534719468.52,9.42272244326e+11,4.9941102246e+11,84285
2021-01-07,'300750,宁德时代,413.23,415.0,396.88,400.99,406.77,6.46,1.5881,1.4085,17389487,7064219721.54,9.6260855259e+11,5.10189411152e+11,74070
2021-01-06,'300750,宁德时代,406.77,416.0,391.01,408.0,402.0,4.77,1.1866,1.512,18668114,7476239865.78,9.4756015037e+11,5.02213650448e+11,81977
2021-01-05,'300750,宁德时代,402.0,403.8,386.01,395.0,404.1,-2.1,-0.5197,1.8423,22745201,9014539649.19,9.36448559256e+11,4.9632442776e+11,95409
2021-01-04,'300750,宁德时代,404.1,411.11,358.1,358.1,351.11,52.99,15.0921,1.8208,22480807,8687099006.98,9.41340454715e+11,4.98917167308e+11,86575
2020-12-31,'300750,宁德时代,351.11,353.9,341.71,344.98,340.0,11.11,3.2676,1.2312,15200521,5283669711.79,8.17901625971e+11,4.33493706047e+11,62887
2020-12-30,'300750,宁德时代,340.0,347.94,320.0,320.0,308.0,32.0,10.3896,1.8533,22881682,7648664797.97,7.9202116952e+11,4.197768792e+11,82001
2020-12-29,'300750,宁德时代,308.0,318.8,303.38,316.79,316.78,-8.78,-2.7716,0.9861,12174791,3759197905.48,7.17478000624e+11,3.8026846704e+11,50116
2020-12-28,'300750,宁德时代,316.78,320.0,311.0,315.2,312.79,3.99,1.2756,0.9698,11973062,3782275235.68,7.3793078259e+11,3.91108587626e+11,42796
2020-12-25,'300750,宁德时代,312.79,315.2,306.01,309.0,311.0,1.79,0.5756,0.7727,9539934,2967552613.6,7.28636181218e+11,3.86182382485e+11,37558
2020-12-24,'300750,宁德时代,311.0,318.66,308.5,317.0,318.0,-7.0,-2.2013,0.7677,9478596,2959419425.07,7.24466422708e+11,3.8397238068e+11,39568
2020-12-23,'300750,宁德时代,318.0,329.3,307.18,313.67,313.64,4.36,1.3901,1.4085,17390320,5538718908.38,7.40772740904e+11,3.9261484584e+11,67927
2020-12-22,'300750,宁德时代,313.64,330.33,311.7,319.99,325.0,-11.36,-3.4954,1.3667,16874400,5377597576.03,7.30616234142e+11,3.87231824683e+11,65075
2020-12-21,'300750,宁德时代,325.0,325.0,293.3,296.75,289.99,35.01,12.0728,1.6046,19810397,6099782514.53,7.570790591e+11,4.01257311e+11,66033
2020-12-18,'300750,宁德时代,289.99,292.95,283.22,285.5,284.81,5.18,1.8188,0.7705,9512618,2747669766.85,6.7552417338e+11,3.58032638821e+11,37881
2020-12-17,'300750,宁德时代,284.81,287.8,282.01,284.2,286.06,-1.25,-0.437,0.7138,8812326,2508931372.63,6.63457497915e+11,3.51637214603e+11,35329
2020-12-16,'300750,宁德时代,286.06,286.3,277.0,280.2,278.5,7.56,2.7145,1.1573,14288803,4031211462.83,6.6636934045e+11,3.53180511953e+11,51692
2020-12-15,'300750,宁德时代,278.5,279.37,264.45,268.0,266.0,12.5,4.6992,1.4402,17781261,4843902027.0,6.48758516798e+11,3.4384664958e+11,61952
2020-12-14,'300750,宁德时代,266.0,268.73,262.1,266.57,266.56,-0.56,-0.2101,0.8686,10724116,2853628548.55,6.19640091448e+11,3.2841367608e+11,35413
2020-12-11,'300750,宁德时代,266.56,267.52,261.7,263.31,264.82,1.74,0.6571,1.0443,12893673,3422455576.52,6.20944596904e+11,3.29105073293e+11,39806
2020-12-10,'300750,宁德时代,264.82,267.5,259.0,263.15,266.0,-1.18,-0.4436,0.8088,9985664,2632528799.1,6.16891312095e+11,3.26956803382e+11,40123
2020-12-09,'300750,宁德时代,266.0,272.6,262.08,268.73,266.03,-0.03,-0.0113,1.2444,15363649,4118082968.01,6.19640091448e+11,3.2841367608e+11,52513
2020-12-08,'300750,宁德时代,266.03,269.89,264.5,265.5,261.46,4.57,1.7479,0.9425,11636158,3104188969.87,6.19709975669e+11,3.28450715216e+11,46319
2020-12-07,'300750,宁德时代,261.46,264.83,250.9,250.9,249.72,11.74,4.7013,1.3861,17112954,4455396830.01,6.09064279361e+11,3.22808420105e+11,59367
2020-12-04,'300750,宁德时代,249.72,251.3,244.35,245.06,245.99,3.73,1.5163,0.7479,9233784,2301628558.31,5.81716254272e+11,3.08313771394e+11,38034
2020-12-03,'300750,宁德时代,245.99,246.97,238.37,243.69,243.69,2.3,0.9438,0.8657,10688561,2599398532.04,5.73027316148e+11,3.03708572101e+11,43801
2020-12-02,'300750,宁德时代,243.69,246.0,236.6,246.0,246.17,-2.48,-1.0074,0.9691,11965310,2878299332.58,5.67669525883e+11,3.00868904977e+11,47732
2020-12-01,'300750,宁德时代,246.17,246.65,238.0,238.8,242.8,3.37,1.388,0.7688,9491971,2313881357.96,5.73446621473e+11,3.0393080692e+11,37411
2020-11-30,'300750,宁德时代,242.8,244.0,234.02,244.0,242.0,0.8,0.3306,1.0259,12666236,3027343940.04,5.65596293998e+11,2.99770077264e+11,48724
2020-11-27,'300750,宁德时代,242.0,248.77,238.0,245.42,245.34,-3.34,-1.3614,0.6831,8433221,2042276835.53,5.63732714776e+11,2.9878236696e+11,36000
2020-11-26,'300750,宁德时代,245.34,246.6,239.2,246.6,246.22,-0.88,-0.3574,0.6989,8629485,2093179753.54,5.7151315803e+11,3.02906057479e+11,36097
2020-11-25,'300750,宁德时代,246.22,256.88,244.4,256.6,254.7,-8.48,-3.3294,0.9484,11709894,2919290534.92,5.73563095174e+11,3.03992538814e+11,50402
2020-11-24,'300750,宁德时代,254.7,259.1,250.01,258.0,253.0,1.7,0.6719,0.7931,9791966,2493964413.57,5.93317034932e+11,3.14462268036e+11,41594
2020-11-23,'300750,宁德时代,253.0,259.7,250.1,252.08,252.08,0.92,0.365,0.9793,12091293,3074248590.11,5.89356929084e+11,3.1236338364e+11,51854
2020-11-20,'300750,宁德时代,252.08,253.6,244.48,244.49,242.1,9.98,4.1223,0.9965,12303462,3074188105.81,5.87213812978e+11,3.1122751679e+11,60147
2020-11-19,'300750,宁德时代,242.1,243.55,237.11,241.01,240.5,1.6,0.6653,0.7904,9758010,2347767353.96,5.63965662179e+11,2.98905830748e+11,42473
2020-11-18,'300750,宁德时代,240.5,252.06,236.82,250.12,250.68,-10.18,-4.061,1.5619,19283321,4666571941.18,5.60238503734e+11,2.9693041014e+11,84507
2020-11-17,'300750,宁德时代,250.68,260.0,246.5,257.3,254.9,-4.22,-1.6556,1.1076,13674853,3446644846.06,5.83952549339e+11,3.09499023758e+11,58886
2020-11-16,'300750,宁德时代,254.9,257.7,247.43,253.89,253.21,1.69,0.6674,0.9972,12312065,3117461904.91,5.93782929737e+11,3.14709195612e+11,49347
2020-11-13,'300750,宁德时代,253.21,260.77,253.0,258.12,254.25,-1.04,-0.409,0.9215,11377678,2916695926.72,5.8984611863e+11,3.12622657595e+11,44721
2020-11-12,'300750,宁德时代,254.25,260.0,252.58,260.0,250.84,3.41,1.3594,0.787,9716864,2484194228.51,5.92268771619e+11,3.1390668099e+11,43707
2020-11-11,'300750,宁德时代,250.84,267.48,250.84,264.11,265.92,-15.08,-5.6709,1.2764,15758398,4067832842.2,5.84325265184e+11,3.09696565819e+11,63751
2020-11-10,'300750,宁德时代,265.92,271.88,255.55,265.32,266.43,-0.51,-0.1914,1.1678,14417544,3798315741.0,6.19453733526e+11,3.2831490505e+11,55155
2020-11-09,'300750,宁德时代,266.43,272.9,261.1,268.0,263.5,2.93,1.112,1.0715,13228570,3519918484.63,6.2064176528e+11,3.28944570368e+11,51134
2020-11-06,'300750,宁德时代,263.5,275.23,260.0,271.38,268.5,-5.0,-1.8622,1.2683,15658385,4181642685.96,6.13816406378e+11,3.2532708138e+11,56944
2020-11-05,'300750,宁德时代,268.5,268.5,260.96,261.0,255.55,12.95,5.0675,1.2794,15795924,4183384889.78,6.25463776518e+11,3.3150027078e+11,55329
2020-11-04,'300750,宁德时代,255.55,260.0,250.0,255.0,256.02,-0.47,-0.1836,0.8959,11061672,2823450164.92,5.95297087855e+11,3.15511710234e+11,44402
2020-11-03,'300750,宁德时代,256.02,260.0,247.18,260.0,260.14,-4.12,-1.5838,1.4949,18456665,4678655503.43,5.96391940649e+11,3.16091990038e+11,60998
2020-11-02,'300750,宁德时代,260.14,265.5,244.51,247.0,247.17,12.97,5.2474,1.5345,18946131,4851443507.78,6.05989373644e+11,3.21178698103e+11,67381
2020-10-30,'300750,宁德时代,247.17,256.6,238.3,241.02,240.0,7.17,2.9875,1.8596,22958747,5697363353.32,5.75776095501e+11,3.051654448e+11,78424
2020-10-29,'300750,宁德时代,240.0,244.02,232.32,237.02,240.26,-0.26,-0.1082,1.4122,17435230,4141992876.83,5.5907376672e+11,2.963130912e+11,65464
2020-10-28,'300750,宁德时代,240.26,245.47,226.66,227.65,237.21,3.05,1.2858,1.8156,22415826,5333295829.78,5.59679429967e+11,2.96634097049e+11,68722
2020-10-27,'300750,宁德时代,237.21,238.7,232.0,235.0,233.15,4.06,1.7414,0.7372,9101539,2142729170.59,5.52574534182e+11,2.92868451515e+11,38957
2020-10-26,'300750,宁德时代,233.15,233.63,219.33,225.97,225.0,8.15,3.6222,0.875,10802773,2483444489.13,5.43116869628e+11,2.87855821722e+11,38791
2020-10-23,'300750,宁德时代,225.0,238.76,224.45,232.51,231.88,-6.88,-2.9671,0.939,11593811,2675565182.5,5.241316563e+11,2.77793523e+11,42745
2020-10-22,'300750,宁德时代,231.88,233.8,227.0,230.2,232.33,-0.45,-0.1937,0.7334,9055157,2083319770.78,5.40158437613e+11,2.86287831614e+11,36229
2020-10-21,'300750,宁德时代,232.33,240.63,227.68,240.06,241.6,-9.27,-3.8369,1.3095,16167925,3765707374.23,5.41206700925e+11,2.8684341866e+11,64380
2020-10-20,'300750,宁德时代,241.6,241.6,228.94,230.63,229.41,12.19,5.3136,1.1013,13596634,3215157955.21,5.62800925165e+11,2.98288511808e+11,54513
2020-10-19,'300750,宁德时代,229.41,236.1,228.0,231.33,228.1,1.31,0.5743,1.0531,13002499,3013473695.51,5.34404636763e+11,2.83238276051e+11,49481
2020-10-16,'300750,宁德时代,228.1,240.0,224.31,239.5,238.6,-10.5,-4.4007,1.6445,20304062,4680601973.53,5.31353025787e+11,2.81620900428e+11,75556
2020-10-15,'300750,宁德时代,238.6,244.1,237.0,241.11,237.3,1.3,0.5478,0.8062,9953526,2390083998.42,5.55812503081e+11,2.94584598168e+11,41785
2020-10-14,'300750,宁德时代,237.3,244.0,234.8,237.0,235.67,1.63,0.6916,1.1153,13770183,3291861335.66,5.52784186844e+11,2.92979568924e+11,55083
2020-10-13,'300750,宁德时代,235.67,238.58,229.0,234.88,234.78,0.89,0.3791,0.8704,10746666,2516817784.32,5.48987144179e+11,2.9096710918e+11,37608
2020-10-12,'300750,宁德时代,234.78,235.0,227.3,228.0,224.87,9.91,4.407,1.5339,18938222,4398493906.52,5.46913912294e+11,2.89868281466e+11,57986
2020-10-09,'300750,宁德时代,224.87,228.88,219.77,219.99,209.2,15.67,7.4904,1.9406,23959241,5376329911.32,5.23828824676e+11,2.77633020076e+11,73268
2020-09-30,'300750,宁德时代,209.2,211.01,203.8,205.3,204.99,4.21,2.0538,1.2952,15990837,3336273480.53,4.87325966658e+11,2.58286244496e+11,53659
2020-09-29,'300750,宁德时代,204.99,206.25,195.43,195.49,192.91,12.08,6.262,1.6396,20243551,4072131575.31,4.77518881e+11,2.53088419021e+11,71387
2020-09-28,'300750,宁德时代,192.91,196.95,191.81,193.45,191.5,1.41,0.7363,0.6669,8233195,1600223953.99,4.49378834741e+11,2.38173993431e+11,33715
2020-09-25,'300750,宁德时代,191.5,194.7,190.59,193.6,190.82,0.68,0.3564,0.5509,6801208,1308079227.28,4.46094276362e+11,2.3643315402e+11,27504
2020-09-24,'300750,宁德时代,190.82,195.8,190.11,193.65,197.0,-6.18,-3.1371,0.8641,10668028,2053506543.55,4.44510234023e+11,2.35593600262e+11,43193
2020-09-23,'300750,宁德时代,197.0,199.82,191.1,199.6,200.5,-3.5,-1.7456,1.2771,15719429,3068479262.24,4.58906383516e+11,2.42473621108e+11,56247
2020-09-22,'300750,宁德时代,200.5,204.2,197.93,200.0,197.93,2.57,1.2984,1.0025,12339378,2486477010.97,4.67059542614e+11,2.46781528082e+11,47158
2020-09-21,'300750,宁德时代,197.93,208.0,196.86,201.9,198.03,-0.1,-0.0505,1.3055,16068319,3253235561.82,4.61072794362e+11,2.43618293533e+11,49056
2020-09-18,'300750,宁德时代,198.03,200.0,195.23,198.91,198.4,-0.37,-0.1865,0.8607,10548691,2089777817.1,4.61305741765e+11,2.42703406701e+11,37683
2020-09-17,'300750,宁德时代,198.4,201.95,191.0,192.24,192.26,6.14,3.1936,1.4794,18130771,3567477518.32,4.62167647155e+11,2.43156874662e+11,58397
2020-09-16,'300750,宁德时代,192.26,196.9,190.5,196.79,194.7,-2.44,-1.2532,0.9659,11837864,2289962853.4,4.47864676623e+11,2.35631757674e+11,47104
2020-09-15,'300750,宁德时代,194.7,197.0,192.82,195.5,192.78,1.92,0.996,0.9549,11703665,2283119874.78,4.53548593252e+11,2.38622195044e+11,39872
2020-09-14,'300750,宁德时代,192.78,194.98,190.0,190.5,187.3,5.48,2.9258,1.1659,14289637,2755344741.23,4.49076003118e+11,2.36269063999e+11,53328
2020-09-11,'300750,宁德时代,187.3,189.3,183.35,186.0,184.96,2.34,1.2651,0.9599,11765001,2188559588.65,4.36310485444e+11,2.29552835808e+11,40260
2020-09-10,'300750,宁德时代,184.96,189.5,184.5,185.0,184.32,0.64,0.3472,1.2097,14826421,2775741169.21,4.30859516219e+11,2.26684957347e+11,51405
2020-09-09,'300750,宁德时代,184.32,187.5,177.99,179.0,186.9,-2.58,-1.3804,1.5449,18934368,3444737254.9,4.29368652841e+11,2.25900580332e+11,68739
2020-09-08,'300750,宁德时代,186.9,188.0,179.51,185.0,186.4,0.5,0.2682,1.801,22073272,4063178479.39,4.35378695833e+11,2.29062600173e+11,86205
2020-09-07,'300750,宁德时代,186.4,204.85,180.0,202.9,204.26,-17.86,-8.7438,3.6545,44789699,8540774209.68,4.34213958819e+11,2.2844980563e+11,149217
2020-09-04,'300750,宁德时代,204.26,205.66,200.58,202.22,209.9,-5.64,-2.687,1.2054,14773663,2993649066.28,4.75818364959e+11,2.50338826706e+11,55094
2020-09-03,'300750,宁德时代,209.9,211.0,205.89,210.0,211.31,-1.41,-0.6673,1.0161,12452889,2600401902.48,4.88956598477e+11,2.57251149151e+11,46133
2020-09-02,'300750,宁德时代,211.31,214.13,208.0,213.36,214.25,-2.94,-1.3722,1.192,14608611,3084140607.86,4.92241156857e+11,2.58979229763e+11,56346
2020-09-01,'300750,宁德时代,214.25,215.0,205.01,206.5,206.35,7.9,3.8284,1.6087,19716189,4175644975.0,4.99089810499e+11,2.62582461676e+11,73106
2020-08-31,'300750,宁德时代,206.35,210.76,205.01,209.66,208.3,-1.95,-0.9361,1.1027,13514481,2797718777.33,4.80686965678e+11,2.52900307896e+11,50344
2020-08-28,'300750,宁德时代,208.3,209.5,203.68,206.32,204.95,3.35,1.6345,1.3844,16967122,3510925235.07,4.85229440032e+11,2.55290206614e+11,62386
2020-08-27,'300750,宁德时代,204.95,208.5,199.0,202.5,194.4,10.55,5.427,2.3171,28397772,5799779573.06,4.77425702039e+11,2.51184483176e+11,99912
2020-08-26,'300750,宁德时代,194.4,199.98,192.94,199.01,199.92,-5.52,-2.7611,1.2435,15240258,2985718224.08,4.52849751043e+11,2.38254518318e+11,59964
